Sr6Sb6S17,222,Non-polar 
Sr7(H6Br)2,-6,Polar 
Sr7(H6Cl)2,-6,Polar 
Sr9LuV7O28,3m,Polar 
Sr9TmV7O28,3m,Polar 
SrAl2O4,2,Polar 
SrAlGeH,3m,Polar 
SrAlSiH,3m,Polar 
SrBPO5,32,Non-polar 
SrBiSe3,222,Non-polar 
SrCu2GeS4,32,Non-polar 
SrGaBO4,222,Non-polar 
SrGaGeH,3m,Polar 
SrGePbO4,222,Non-polar 
SrGeTeO6,32,Non-polar 
SrHClO,6mm,Polar 
SrLi(B3O5)3,3m,Polar 
SrLi(BS2)3,m,Polar 
SrLi2SiO4,32,Non-polar 
SrMgH4,mm2,Polar 
SrMgNiH4,23,Non-polar 
SrNb2Bi2O9,mm2,Polar 
SrP11H28N9,mm2,Polar 
SrSbSe3,222,Non-polar 
SrTa2Bi2O9,mm2,Polar 
SrTa4O11,622,Non-polar 
SrTlVO4,222,Non-polar 
SrZnAsHO5,222,Non-polar 
Ta2Hg3S(O2F5)2,mm2,Polar 
Ta2SnO6,m,Polar 
Ta2Tl3Cu3S8,2,Polar 
Ta4P4S29,422,Non-polar 
Ta4Se9I8,mm2,Polar 
Ta9VO25,-4,Polar 
TaAgP4O13,222,Non-polar 
TaAsPCl13,mm2,Polar 
TaCl4F,-4,Polar 
TaCu3S4,-43m,Polar 
TaCu3Se4,-43m,Polar 
TaCu3Te4,-43m,Polar 
TaH6C2SeCl5,mm2,Polar 
TaSbRu,-43m,Polar 
TaTl3S4,-43m,Polar 
TaTl3Se4,-43m,Polar 
Tb2(MoO4)3,mm2,Polar 
Tb2Ge2O7,422,Non-polar 
Tb3BWO9,6,Polar 
Tb3Cu3Sb4,-43m,Polar 
Tb3CuGeS7,6,Polar 
Tb3CuGeSe7,6,Polar 
Tb3CuSiS7,6,Polar 
Tb3CuSiSe7,6,Polar 
Tb3GaO6,mm2,Polar 
Tb4GaSbS9,mm2,Polar 
Tb8Ga3Co,6mm,Polar 
TbAgTe2,-42m,Polar 
TbNiSb,-43m,Polar 
TbSbPt,-43m,Polar 
TbTl(PSe3)2,2,Polar 
TcBi3O8,23,Non-polar 
Te,32,Non-polar 
Te2H2O3F4,mm2,Polar 
Te2O5,2,Polar 
Te2P2O9,m,Polar 
Te2S(O2F3)2,222,Non-polar 
Te2SO7,mm2,Polar 
TeF4,222,Non-polar 
TeH9SN2O5F3,1,Polar 
TeHO3,mm2,Polar 
TeO2,222,Non-polar 
TeOF2,2,Polar 
TePCl9,mm2,Polar 
Th3As4,-43m,Polar 
Th3Bi4,-43m,Polar 
Th3P4,-43m,Polar 
Th3Sb4,-43m,Polar 
Th3TlF13,mm2,Polar 
ThCr(IO5)2,222,Non-polar 
ThH10N4O17,mm2,Polar 
ThNiSn,-43m,Polar 
ThSbRh,-43m,Polar 
ThSnPt,-43m,Polar 
Ti(CuS)4,-42m,Polar 
Ti(PS3)2,mm2,Polar 
Ti3Tl3(PO4)5,mm2,Polar 
Ti5(PO5)4,222,Non-polar 
Ti6Tl5AgSe27,3m,Polar 
TiCoSb,-43m,Polar 
TiGePt,-43m,Polar 
TiH12C2(NF)6,m,Polar 
TiI2O7,mm2,Polar 
TiNiSn,-43m,Polar 
TiPHO5,2,Polar 
TiPb2Se2ClO7F,2,Polar 
TiPbO3,4mm,Polar 
TiSnPt,-43m,Polar 
TiTlPO5,mm2,Polar 
Tl2Cd2(SO4)3,222,Non-polar 
Tl2Mo3SeO12,3m,Polar 
Tl2MoO4,2,Polar 
Tl2S,3,Polar 
Tl2S5,222,Non-polar 
Tl2SeO4,222,Non-polar 
Tl2ZnI4,2,Polar 
Tl3AsO4,6,Polar 
Tl3AsSe3,3m,Polar 
Tl3Ga9S13O2,-6,Polar 
Tl3Hg2S3ClO12,2,Polar 
Tl3PO4,6,Polar 
Tl3SbS3,3m,Polar 
Tl3SbSe3,23,Non-polar 
Tl3V5O14,3m,Polar 
Tl3VO4,mm2,Polar 
Tl3VS4,-43m,Polar 
Tl3VSe4,-43m,Polar 
Tl4GeS4,m,Polar 
Tl4SiS4,m,Polar 
Tl4V5CdClO15,4,Polar 
Tl5SbO5,mm2,Polar 
Tl8Sb21As19(PbS17)4,1,Polar 
TlAuF6,422,Non-polar 
TlBO2,4,Polar 
TlBSe3,m,Polar 
TlBi(PS3)2,2,Polar 
TlClO4,-43m,Polar 
TlIO3,3m,Polar 
TlP5,mm2,Polar 
TlPO3,-42m,Polar 
TlSb(PS3)2,2,Polar 
TlSb(PSe3)2,2,Polar 
TlSnPS4,mm2,Polar 
TlV2I3O13,mm2,Polar 
TlV3(SeO6)2,6,Polar 
TlVTeO5,mm2,Polar 
TlZnAsO4,2,Polar 
TlZnPO4,2,Polar 
Tm2Ge2O7,422,Non-polar 
Tm3Sb4Au3,-43m,Polar 
Tm8Ga3Co,6mm,Polar 
TmNiBi,-43m,Polar 
TmNiSb,-43m,Polar 
UPb(SeO4)2,mm2,Polar 
US2O9,mm2,Polar 
UTl2(MoO5)2,mm2,Polar 
V2Cd4(TeO5)3,222,Non-polar 
V2Pb3O8,2,Polar 
V2Pb4(Se2O7)3,mm2,Polar 
V2Zn3TePb3O14,32,Non-polar 
VAgO3,m,Polar 
VBiPbO5,1,Polar 
VCdBiO5,mm2,Polar 
VCu3S4,-43m,Polar 
VCu3Se4,-43m,Polar 
VCu3Te4,-43m,Polar 
VFeSb,-43m,Polar 
VIn(SeO4)2,m,Polar 
W5I16,mm2,Polar 
WS9Cl4,-42m,Polar 
Y2Be2GeO7,-42m,Polar 
Y2Be2SiO7,-42m,Polar 
Y2SiP4O15,222,Non-polar 
Y2TeO6,222,Non-polar 
Y3CuGeS7,6,Polar 
Y3CuSiS7,6,Polar 
Y3CuSiSe7,6,Polar 
Y3GaS6,mm2,Polar 
Y3Sb4Au3,-43m,Polar 
Y3TaO7,222,Non-polar 
Y4H9NO13,2,Polar 
Y4Zn5Ge6,mm2,Polar 
YAg(IO3)4,m,Polar 
YAgSe2,222,Non-polar 
YAgTe2,-42m,Polar 
YAl3(BO3)4,32,Non-polar 
YBe2B5O11,mm2,Polar 
YH2(CO3)2,222,Non-polar 
YH5(SeO4)2,222,Non-polar 
YNiBi,-43m,Polar 
YNiSb,-43m,Polar 
YSbPt,-43m,Polar 
YTl(PSe3)2,2,Polar 
Zn(GaS2)2,-4,Polar 
Zn(GaSe2)2,-4,Polar 
Zn(GaTe2)2,-4,Polar 
Zn(HO)2,222,Non-polar 
Zn(IO3)2,2,Polar 
Zn(InSe2)2,-4,Polar 
Zn(InTe2)2,-4,Polar 
Zn2BrN,mm2,Polar 
Zn2MoSeO7,2,Polar 
Zn2NCl,mm2,Polar 
Zn2PN3,mm2,Polar 
Zn2Si3Pb4SO15,2,Polar 
Zn2TeMoO7,2,Polar 
Zn3P2Pb3WO14,32,Non-polar 
Zn3TeAs2Pb3O14,32,Non-polar 
Zn3TeP2Pb3O14,2,Polar 
Zn4B6O13,-43m,Polar 
Zn4B6SeO12,-43m,Polar 
Zn4P6N12O,-43m,Polar 
Zn4P6SN12,-43m,Polar 
Zn6Ru,432,Non-polar 
ZnAg2SnS4,-42m,Polar 
ZnAgPS4,mm2,Polar 
ZnAsHPbO5,222,Non-polar 
ZnBi2B2O7,mm2,Polar 
ZnBi6P2O15,2,Polar 
ZnCN2,-42m,Polar 
ZnCl2,-42m,Polar 
ZnCu2GeS4,-42m,Polar 
ZnCu2SiS4,m,Polar 
ZnCu2SiTe4,-42m,Polar 
ZnCu2SnS4,-4,Polar 
ZnGeAs2,-42m,Polar 
ZnGeN2,mm2,Polar 
ZnGeP2,-42m,Polar 
ZnH3CNO3,mm2,Polar 
ZnH6(Se2N)2,2,Polar 
ZnO,6mm,Polar 
ZnP2,422,Non-polar 
ZnPH4NO4,6,Polar 
ZnS,3m,Polar 
ZnSe,-43m,Polar 
ZnSi(AgS2)2,m,Polar 
ZnSiAs2,-42m,Polar 
ZnSiN2,mm2,Polar 
ZnSiP2,-42m,Polar 
ZnSiPbO4,mm2,Polar 
ZnSnP2,-42m,Polar 
ZnTe,3m,Polar 
ZnTeH12Se3N4,mm2,Polar 
Zr(BH4)4,-43m,Polar 
Zr(PO3)4,mm2,Polar 
Zr(SeCl6)2,mm2,Polar 
Zr3Ni3Sb4,-43m,Polar 
ZrCl2,3m,Polar 
ZrCoBi,-43m,Polar 
ZrGeTe4,mm2,Polar 
ZrI2,mm2,Polar 
ZrP2(HO4)2,4mm,Polar 
ZrSO,23,Non-polar 
